(-360.00, 0.00, 120.00) (0.00019, 0.70711, -0.00019, 0.70711)	(-359.50, 0.55, 120.00) (0.00019, 0.70711, -0.00019, 0.70711)	(-358.56, 0.32, 120.71) (-0.00443, 0.70709, 0.00443, 0.70709)	(-358.56, 0.32, 119.29) (-0.00443, 0.70709, 0.00443, 0.70709)	
(-360.00, 0.00, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-359.50, 0.55, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 120.71) (0.01229, 0.70700, -0.01229, 0.70700)	(-358.56, 0.32, 119.29) (0.01222, 0.70700, -0.01222, 0.70700)	
(-360.00, 0.00, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-359.50, 0.55, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-358.56, 0.32, 120.71) (0.01814, 0.70685, -0.01814, 0.70690)	(-358.56, 0.32, 119.29) (0.02048, 0.70679, -0.02047, 0.70683)	
(-360.00, 0.00, 120.00) (0.00020, 0.70709, -0.00020, 0.70713)	(-359.50, 0.55, 120.00) (0.00020, 0.70709, -0.00020, 0.70713)	(-358.56, 0.32, 120.71) (0.01311, 0.70697, -0.01311, 0.70701)	(-358.56, 0.32, 119.29) (0.02793, 0.70653, -0.02793, 0.70658)	
(-360.00, 0.00, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-359.50, 0.55, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-358.55, 0.32, 120.71) (0.01002, 0.70701, -0.01002, 0.70706)	(-358.55, 0.32, 119.29) (0.02398, 0.70667, -0.02398, 0.70673)	
(-359.99, 0.00, 120.00) (0.00020, 0.70705, -0.00020, 0.70717)	(-359.49, 0.55, 120.00) (0.00020, 0.70705, -0.00020, 0.70717)	(-358.55, 0.32, 120.71) (0.01574, 0.70687, -0.01574, 0.70699)	(-358.55, 0.32, 119.29) (0.02434, 0.70663, -0.02433, 0.70675)	
(-359.99, 0.00, 120.00) (0.00021, 0.70704, -0.00020, 0.70718)	(-359.49, 0.55, 120.00) (0.00021, 0.70704, -0.00020, 0.70718)	(-358.55, 0.32, 120.71) (0.02342, 0.70665, -0.02342, 0.70679)	(-358.55, 0.32, 119.29) (0.03132, 0.70634, -0.03132, 0.70648)	
(-359.99, 0.00, 120.00) (0.00020, 0.70706, -0.00020, 0.70716)	(-359.49, 0.55, 120.00) (0.00020, 0.70706, -0.00020, 0.70716)	(-358.55, 0.32, 120.71) (0.03102, 0.70638, -0.03102, 0.70648)	(-358.55, 0.32, 119.29) (0.03959, 0.70595, -0.03959, 0.70605)	
(-359.98, 0.00, 120.00) (0.00020, 0.70707, -0.00020, 0.70714)	(-359.48, 0.55, 120.00) (0.00020, 0.70707, -0.00020, 0.70714)	(-358.54, 0.32, 120.71) (0.03535, 0.70619, -0.03534, 0.70626)	(-358.54, 0.32, 119.29) (0.04268, 0.70578, -0.04268, 0.70585)	
(-359.98, 0.00, 120.00) (0.00020, 0.70709, -0.00020, 0.70713)	(-359.48, 0.55, 120.00) (0.00020, 0.70709, -0.00020, 0.70713)	(-358.54, 0.32, 120.71) (0.03984, 0.70596, -0.03984, 0.70600)	(-358.54, 0.32, 119.29) (0.04266, 0.70580, -0.04266, 0.70584)	
(-359.97, 0.00, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-359.47, 0.55, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.53, 0.32, 120.71) (0.05315, 0.70511, -0.05315, 0.70510)	(-358.53, 0.32, 119.29) (0.06096, 0.70448, -0.06096, 0.70447)	
(-359.97, 0.00, 120.00) (0.00020, 0.70709, -0.00020, 0.70712)	(-359.47, 0.55, 120.00) (0.00020, 0.70709, -0.00020, 0.70712)	(-358.52, 0.32, 120.71) (0.05116, 0.70524, -0.05116, 0.70527)	(-358.52, 0.32, 119.29) (0.07546, 0.70305, -0.07545, 0.70309)	
(-359.96, 0.00, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-359.46, 0.55, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-358.52, 0.32, 120.71) (0.05160, 0.70520, -0.05160, 0.70525)	(-358.52, 0.32, 119.29) (0.08212, 0.70230, -0.08212, 0.70235)	
(-359.95, 0.00, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-359.45, 0.55, 120.00) (0.00020, 0.70708, -0.00020, 0.70713)	(-358.51, 0.32, 120.71) (0.05751, 0.70474, -0.05751, 0.70479)	(-358.51, 0.32, 119.29) (0.09152, 0.70114, -0.09152, 0.70118)	
(-359.94, 0.00, 120.00) (0.00020, 0.70709, -0.00020, 0.70712)	(-359.44, 0.55, 120.00) (0.00020, 0.70709, -0.00020, 0.70712)	(-358.49, 0.32, 120.71) (0.10790, 0.69881, -0.10790, 0.69884)	(-358.49, 0.32, 119.29) (0.10250, 0.69962, -0.10250, 0.69965)	
(-359.92, 0.00, 120.00) (0.00020, 0.70712, -0.00020, 0.70709)	(-359.42, 0.55, 120.00) (0.00020, 0.70712, -0.00020, 0.70709)	(-358.48, 0.32, 120.71) (0.13384, 0.69434, -0.13385, 0.69431)	(-358.48, 0.32, 119.29) (0.12245, 0.69644, -0.12245, 0.69641)	
(-359.91, 0.00, 120.00) (0.00020, 0.70714, -0.00020, 0.70708)	(-359.41, 0.55, 120.00) (0.00020, 0.70714, -0.00020, 0.70708)	(-358.47, 0.32, 120.71) (0.15002, 0.69104, -0.15003, 0.69098)	(-358.47, 0.32, 119.29) (0.14597, 0.69191, -0.14598, 0.69185)	
(-359.89, 0.00, 120.00) (0.00020, 0.70714, -0.00020, 0.70708)	(-359.39, 0.55, 120.00) (0.00020, 0.70714, -0.00020, 0.70708)	(-358.45, 0.32, 120.71) (0.17620, 0.68483, -0.17622, 0.68477)	(-358.45, 0.32, 119.29) (0.16287, 0.68812, -0.16288, 0.68806)	
(-359.88, 0.00, 120.00) (0.00020, 0.70714, -0.00020, 0.70707)	(-359.38, 0.55, 120.00) (0.00020, 0.70714, -0.00020, 0.70707)	(-358.43, 0.32, 120.71) (0.19779, 0.67891, -0.19781, 0.67884)	(-358.43, 0.32, 119.29) (0.18781, 0.68174, -0.18783, 0.68167)	
(-359.84, 0.00, 120.00) (0.00020, 0.70714, -0.00020, 0.70707)	(-359.34, 0.55, 120.00) (0.00020, 0.70714, -0.00020, 0.70707)	(-358.40, 0.32, 120.71) (0.23617, 0.66653, -0.23619, 0.66646)	(-358.40, 0.32, 119.29) (0.22668, 0.66982, -0.22670, 0.66975)	
(-359.82, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.32, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.37, 0.32, 120.71) (0.25703, 0.65876, -0.25705, 0.65871)	(-358.37, 0.32, 119.29) (0.25013, 0.66141, -0.25015, 0.66136)	
(-359.79, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.29, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.35, 0.32, 120.71) (0.27936, 0.64960, -0.27938, 0.64956)	(-358.35, 0.32, 119.29) (0.27756, 0.65037, -0.27758, 0.65033)	
(-359.77, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.27, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.33, 0.32, 120.71) (0.30253, 0.63914, -0.30255, 0.63910)	(-358.33, 0.32, 119.29) (0.30076, 0.63997, -0.30078, 0.63993)	
(-359.74, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.24, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.30, 0.32, 120.71) (0.33199, 0.62434, -0.33201, 0.62430)	(-358.30, 0.32, 119.29) (0.33027, 0.62525, -0.33029, 0.62521)	
(-359.72, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.22, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.27, 0.32, 120.71) (0.36109, 0.60797, -0.36111, 0.60793)	(-358.27, 0.32, 119.29) (0.35942, 0.60896, -0.35944, 0.60892)	
(-359.69, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.19, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.24, 0.32, 120.71) (0.39177, 0.58866, -0.39180, 0.58863)	(-358.24, 0.32, 119.29) (0.39015, 0.58974, -0.39018, 0.58970)	
(-359.66, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.16, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.21, 0.32, 120.71) (0.42199, 0.56739, -0.42201, 0.56736)	(-358.21, 0.32, 119.29) (0.42042, 0.56855, -0.42045, 0.56852)	
(-359.62, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.12, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.18, 0.32, 120.71) (0.45208, 0.54372, -0.45211, 0.54369)	(-358.18, 0.32, 119.29) (0.45058, 0.54496, -0.45061, 0.54493)	
(-359.59, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.09, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.15, 0.32, 120.71) (0.48220, 0.51719, -0.48223, 0.51716)	(-358.15, 0.32, 119.29) (0.48077, 0.51852, -0.48080, 0.51849)	
(-359.56, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.06, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.11, 0.32, 120.71) (0.51203, 0.48767, -0.51207, 0.48764)	(-358.11, 0.32, 119.29) (0.51069, 0.48908, -0.51072, 0.48905)	
(-359.52, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-359.02, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.08, 0.32, 120.71) (0.54142, 0.45482, -0.54145, 0.45479)	(-358.08, 0.32, 119.29) (0.54016, 0.45631, -0.54020, 0.45628)	
(-359.48, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.98, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.04, 0.32, 120.71) (0.57022, 0.41814, -0.57025, 0.41812)	(-358.04, 0.32, 119.29) (0.56906, 0.41971, -0.56910, 0.41968)	
(-359.45, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.95, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.00, 0.32, 120.71) (0.59699, 0.37893, -0.59703, 0.37891)	(-358.00, 0.32, 119.29) (0.59595, 0.38057, -0.59598, 0.38055)	
(-359.41, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.91, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.96, 0.32, 120.71) (0.62172, 0.33682, -0.62176, 0.33680)	(-357.96, 0.32, 119.29) (0.62079, 0.33853, -0.62083, 0.33851)	
(-359.36, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.86, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.92, 0.32, 120.71) (0.64424, 0.29144, -0.64428, 0.29143)	(-357.92, 0.32, 119.29) (0.64343, 0.29322, -0.64347, 0.29320)	
(-359.32, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.82, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.88, 0.32, 120.71) (0.66459, 0.24145, -0.66463, 0.24143)	(-357.88, 0.32, 119.29) (0.66392, 0.24327, -0.66397, 0.24326)	
(-359.28, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.78, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.83, 0.32, 120.71) (0.68102, 0.19022, -0.68107, 0.19020)	(-357.83, 0.32, 119.29) (0.68050, 0.19209, -0.68054, 0.19208)	
(-359.23, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.73, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.79, 0.32, 120.71) (0.69393, 0.13576, -0.69398, 0.13575)	(-357.79, 0.32, 119.29) (0.69356, 0.13766, -0.69360, 0.13766)	
(-359.18, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.68, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.74, 0.32, 120.71) (0.70263, 0.07923, -0.70268, 0.07923)	(-357.74, 0.32, 119.29) (0.70241, 0.08116, -0.70246, 0.08116)	
(-359.13, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.63, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.69, 0.32, 120.71) (0.70679, 0.02057, -0.70683, 0.02057)	(-357.69, 0.32, 119.29) (0.70673, 0.02252, -0.70677, 0.02251)	
(-359.08, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.58, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.64, 0.32, 120.71) (0.70575, -0.04345, -0.70579, -0.04345)	(-357.64, 0.32, 119.29) (0.70587, -0.04151, -0.70591, -0.04151)	
(-359.03, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.53, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.59, 0.32, 120.71) (0.69910, -0.10598, -0.69914, -0.10597)	(-357.59, 0.32, 119.29) (0.69939, -0.10406, -0.69943, -0.10405)	
(-358.98, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.48, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.53, 0.32, 120.71) (0.68636, -0.16994, -0.68641, -0.16992)	(-357.53, 0.32, 119.29) (0.68683, -0.16805, -0.68687, -0.16804)	
(-358.92, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.42, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.48, 0.32, 120.71) (0.66743, -0.23349, -0.66747, -0.23348)	(-357.48, 0.32, 119.29) (0.66807, -0.23165, -0.66811, -0.23164)	
(-358.87, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.37, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.42, 0.32, 120.71) (0.64208, -0.29616, -0.64212, -0.29614)	(-357.42, 0.32, 119.29) (0.64290, -0.29439, -0.64294, -0.29437)	
(-358.81, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.31, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.37, 0.32, 120.71) (0.60980, -0.35795, -0.60984, -0.35793)	(-357.37, 0.32, 119.29) (0.61078, -0.35628, -0.61082, -0.35625)	
(-358.75, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.25, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.31, 0.32, 120.71) (0.56939, -0.41927, -0.56943, -0.41924)	(-357.31, 0.32, 119.29) (0.57054, -0.41770, -0.57058, -0.41767)	
(-358.63, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.13, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.19, 0.32, 120.71) (0.46964, -0.52862, -0.46967, -0.52859)	(-357.19, 0.32, 119.29) (0.47109, -0.52733, -0.47112, -0.52730)	
(-358.57, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.07, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.12, 0.32, 120.71) (0.40890, -0.57690, -0.40893, -0.57686)	(-357.12, 0.32, 119.29) (0.41048, -0.57577, -0.41051, -0.57574)	
(-358.50, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-358.00, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.06, 0.32, 120.71) (0.34251, -0.61863, -0.34253, -0.61859)	(-357.06, 0.32, 119.29) (0.34421, -0.61769, -0.34423, -0.61765)	
(-358.43, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.93, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.99, 0.32, 120.71) (0.27005, -0.65352, -0.27007, -0.65348)	(-356.99, 0.32, 119.29) (0.27185, -0.65278, -0.27187, -0.65274)	
(-358.37, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.87, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.92, 0.32, 120.71) (0.19298, -0.68028, -0.19299, -0.68024)	(-356.92, 0.32, 119.29) (0.19485, -0.67975, -0.19487, -0.67971)	
(-358.30, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.80, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.86, 0.32, 120.71) (0.11158, -0.69827, -0.11158, -0.69823)	(-356.86, 0.32, 119.29) (0.11350, -0.69796, -0.11350, -0.69792)	
(-358.23, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.73, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.79, 0.32, 120.71) (0.02631, -0.70664, -0.02631, -0.70660)	(-356.79, 0.32, 119.29) (0.02825, -0.70656, -0.02825, -0.70652)	
(-358.16, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.66, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.71, 0.32, 120.71) (-0.06125, -0.70447, 0.06125, -0.70443)	(-356.71, 0.32, 119.29) (-0.05931, -0.70464, 0.05931, -0.70459)	
(-358.08, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.58, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.64, 0.32, 120.71) (-0.14858, -0.69134, 0.14859, -0.69130)	(-356.64, 0.32, 119.29) (-0.14668, -0.69175, 0.14669, -0.69170)	
(-358.01, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.51, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.57, 0.32, 120.71) (-0.23491, -0.66696, 0.23493, -0.66692)	(-356.57, 0.32, 119.29) (-0.23308, -0.66761, 0.23309, -0.66757)	
(-358.01, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.51, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.57, 0.32, 120.71) (-0.23491, -0.66696, 0.23493, -0.66692)	(-356.57, 0.32, 119.29) (-0.23308, -0.66761, 0.23309, -0.66757)	
(-357.93, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.43, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.49, 0.32, 120.71) (-0.31818, -0.63149, 0.31820, -0.63145)	(-356.49, 0.32, 119.29) (-0.31644, -0.63237, 0.31646, -0.63233)	
(-357.86, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.36, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.42, 0.32, 120.71) (-0.39949, -0.58346, 0.39951, -0.58342)	(-356.42, 0.32, 119.29) (-0.39788, -0.58455, 0.39791, -0.58452)	
(-357.70, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.20, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.26, 0.32, 120.71) (-0.54386, -0.45189, 0.54390, -0.45186)	(-356.26, 0.32, 119.29) (-0.54262, -0.45339, 0.54265, -0.45336)	
(-357.62, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.12, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.18, 0.32, 120.71) (-0.60095, -0.37263, 0.60098, -0.37260)	(-356.18, 0.32, 119.29) (-0.59992, -0.37428, 0.59996, -0.37426)	
(-357.62, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.12, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.18, 0.32, 120.71) (-0.60095, -0.37263, 0.60098, -0.37260)	(-356.18, 0.32, 119.29) (-0.59992, -0.37428, 0.59996, -0.37426)	
(-357.54, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-357.04, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.09, 0.32, 120.71) (-0.64718, -0.28484, 0.64722, -0.28482)	(-356.09, 0.32, 119.29) (-0.64640, -0.28662, 0.64644, -0.28660)	
(-357.45, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.95, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.01, 0.32, 120.71) (-0.68151, -0.18845, 0.68156, -0.18844)	(-356.01, 0.32, 119.29) (-0.68099, -0.19032, 0.68104, -0.19031)	
(-357.37, 0.00, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-356.87, 0.55, 120.00) (0.00020, 0.70713, -0.00020, 0.70708)	(-355.92, 0.32, 120.71) (-0.70189, -0.08559, 0.70193, -0.08558)	(-355.92, 0.32, 119.29) (-0.70165, -0.08752, 0.70169, -0.08751)	
(-357.19, 0.00, 120.00) (0.00020, 0.70710, -0.00020, 0.70711)	(-356.69, 0.55, 120.00) (0.00742, 0.70706, 0.00702, 0.70708)	(-355.75, 0.32, 120.71) (-0.69949, 0.12820, 0.69096, 0.12978)	(-355.75, 0.32, 119.29) (-0.69984, 0.12636, 0.69130, 0.12791)	
(-357.10, 0.00, 120.00) (0.00020, 0.70696, -0.00020, 0.70725)	(-356.60, 0.55, 120.00) (0.01973, 0.70669, 0.01934, 0.70699)	(-355.66, 0.32, 120.71) (-0.68280, 0.22708, 0.65251, 0.23759)	(-355.66, 0.32, 119.29) (-0.68331, 0.22567, 0.65300, 0.23612)	
(-357.01, 0.00, 120.00) (0.00020, 0.70666, -0.00020, 0.70756)	(-356.51, 0.55, 120.00) (0.03128, 0.70596, 0.03092, 0.70688)	(-355.57, 0.32, 120.71) (-0.64694, 0.32098, 0.59836, 0.34700)	(-355.57, 0.32, 119.29) (-0.64719, 0.32055, 0.59859, 0.34654)	
(-356.92, 0.00, 120.00) (0.00020, 0.70614, -0.00020, 0.70807)	(-356.42, 0.55, 120.01) (0.04173, 0.70490, 0.04144, 0.70686)	(-355.48, 0.32, 120.72) (-0.59398, 0.40266, 0.53187, 0.44963)	(-355.48, 0.32, 119.30) (-0.59308, 0.40373, 0.53106, 0.45081)	
(-356.83, 0.00, 120.01) (0.00020, 0.70535, -0.00020, 0.70885)	(-356.33, 0.55, 120.01) (0.05512, 0.70320, 0.05500, 0.70672)	(-355.39, 0.32, 120.73) (-0.52013, 0.47471, 0.44853, 0.55039)	(-355.38, 0.32, 119.31) (-0.51661, 0.47757, 0.44549, 0.55370)	
(-356.73, 0.00, 120.01) (0.00019, 0.70428, -0.00020, 0.70992)	(-356.23, 0.55, 120.02) (0.06538, 0.70124, 0.06551, 0.70689)	(-355.30, 0.32, 120.73) (-0.43381, 0.52802, 0.36081, 0.63468)	(-355.29, 0.32, 119.31) (-0.42582, 0.53250, 0.35416, 0.64007)	
(-356.64, 0.00, 120.02) (0.00019, 0.70290, -0.00021, 0.71128)	(-356.14, 0.55, 120.03) (0.07697, 0.69868, 0.07749, 0.70705)	(-355.20, 0.32, 120.75) (-0.33047, 0.56657, 0.26478, 0.70688)	(-355.19, 0.32, 119.33) (-0.31583, 0.57191, 0.25304, 0.71354)	
(-356.54, 0.00, 120.03) (0.00019, 0.70120, -0.00021, 0.71296)	(-356.04, 0.55, 120.04) (0.08717, 0.69576, 0.08823, 0.70748)	(-355.11, 0.32, 120.76) (-0.21543, 0.58840, 0.16638, 0.76138)	(-355.09, 0.32, 119.34) (-0.19195, 0.59323, 0.14824, 0.76763)	
