0,016
RB6
STEER_HR
SolOn
SagOn
START
(-360.00, 0.00, 120.00) (0.00000, 0.70711, 0.00000, 0.70711)	(-359.50, 0.55, 120.00) (0.00000, 0.70711, 0.00000, 0.70711)	(-358.56, 0.32, 120.71) (0.00000, 0.70711, 0.00000, 0.70711)	(-358.56, 0.32, 119.29) (0.00000, 0.70711, 0.00000, 0.70711)	6,770253E-09
(-360.00, 0.00, 120.00) (0.00001, 0.70711, -0.00001, 0.70711)	(-359.50, 0.55, 120.00) (0.00001, 0.70711, -0.00001, 0.70711)	(-358.56, 0.32, 120.71) (0.00001, 0.70711, -0.00001, 0.70711)	(-358.56, 0.32, 119.29) (0.00001, 0.70711, -0.00001, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00012, 0.70711, -0.00012, 0.70711)	(-359.50, 0.55, 120.00) (0.00012, 0.70711, -0.00012, 0.70711)	(-358.56, 0.32, 120.71) (0.00012, 0.70711, -0.00012, 0.70711)	(-358.56, 0.32, 119.29) (0.00012, 0.70711, -0.00012, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00016, 0.70711, -0.00016, 0.70711)	(-359.50, 0.55, 120.00) (0.00016, 0.70711, -0.00016, 0.70711)	(-358.56, 0.32, 120.71) (0.00016, 0.70711, -0.00016, 0.70711)	(-358.56, 0.32, 119.29) (0.00016, 0.70711, -0.00016, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00018, 0.70711, -0.00018, 0.70711)	(-359.50, 0.55, 120.00) (0.00018, 0.70711, -0.00018, 0.70711)	(-358.56, 0.32, 120.71) (0.00018, 0.70711, -0.00018, 0.70711)	(-358.56, 0.32, 119.29) (0.00018, 0.70711, -0.00018, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00019, 0.70711, -0.00019, 0.70711)	(-359.50, 0.55, 120.00) (0.00019, 0.70711, -0.00019, 0.70711)	(-358.56, 0.32, 120.71) (0.00019, 0.70711, -0.00019, 0.70711)	(-358.56, 0.32, 119.29) (0.00019, 0.70711, -0.00019, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-359.50, 0.55, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 120.71) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 119.29) (0.00020, 0.70711, -0.00020, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-359.50, 0.55, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 120.71) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 119.29) (0.00020, 0.70711, -0.00020, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-359.50, 0.55, 120.00) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 120.71) (0.00020, 0.70711, -0.00020, 0.70711)	(-358.56, 0.32, 119.29) (0.00020, 0.70711, -0.00020, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
(-360.00, 0.00, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-359.50, 0.55, 120.00) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 120.71) (0.00021, 0.70711, -0.00021, 0.70711)	(-358.56, 0.32, 119.29) (0.00021, 0.70711, -0.00021, 0.70711)	0
