(-299.17, 0.55, 122.76) (0.20152, 0.75171, 0.16223, 0.60663)	(-298.09, 0.32, 123.25) (0.76956, 0.17923, -0.56129, 0.24617)	(-298.39, 0.32, 121.86) (0.61576, 0.38126, -0.44923, 0.52314)	(-297.13, 0.00, 122.57) (0.00012, 0.68066, -0.00031, 0.73260)	
(-296.63, 0.55, 122.61) (0.16152, 0.66122, 0.17342, 0.71177)	(-295.74, 0.32, 123.39) (0.82858, -0.16109, -0.44473, -0.29951)	(-295.64, 0.32, 121.97) (0.74183, -0.25546, -0.39810, -0.47534)	(-294.37, 0.00, 122.74) (0.00017, 0.55743, -0.00029, 0.83022)	
(-293.91, 0.55, 122.93) (0.04422, 0.55567, 0.06532, 0.82765)	(-293.30, 0.32, 123.94) (-0.15537, 0.47749, 0.08600, 0.86050)	(-292.76, 0.32, 122.63) (0.61253, 0.34609, -0.34002, 0.62403)	(-291.88, 0.00, 123.25) (0.00022, 0.45363, -0.00022, 0.89119)	
(-291.48, 0.55, 123.55) (-0.07067, 0.44809, -0.13948, 0.88021)	(-291.13, 0.32, 124.67) (-0.53053, -0.43831, 0.37404, -0.62171)	(-290.30, 0.32, 123.53) (-0.62374, 0.37235, 0.43975, 0.52813)	(-289.12, 0.00, 123.98) (0.00025, 0.42308, -0.00017, 0.90609)	
(-288.74, 0.55, 124.30) (-0.10926, 0.40873, -0.23468, 0.87517)	(-288.47, 0.32, 125.45) (0.53707, -0.45834, -0.45121, -0.54579)	(-287.56, 0.32, 124.36) (0.63714, 0.35687, -0.53508, 0.42473)	(-286.60, 0.00, 124.72) (0.00024, 0.50156, -0.00019, 0.86512)	
(-286.17, 0.55, 124.96) (-0.12959, 0.48453, -0.22409, 0.83560)	(-285.70, 0.32, 126.05) (-0.61084, -0.35507, 0.61297, -0.35365)	(-285.00, 0.32, 124.82) (-0.44369, 0.55083, 0.44541, 0.54894)	(-284.00, 0.00, 125.31) (0.00028, 0.63912, -0.00013, 0.76910)	
(-283.51, 0.55, 125.40) (-0.16515, 0.61742, -0.19918, 0.74287)	(-282.72, 0.32, 126.27) (0.06970, -0.81039, -0.09891, -0.57326)	(-282.46, 0.32, 124.87) (-0.31569, -0.68383, 0.44598, -0.48356)	(-281.08, 0.00, 125.49) (0.00030, 0.77690, -0.00014, 0.62962)	
(-280.59, 0.55, 125.38) (-0.10760, 0.76941, -0.08758, 0.62350)	(-279.52, 0.32, 125.88) (0.43415, -0.45228, -0.73122, -0.26885)	(-279.81, 0.32, 124.49) (0.47387, -0.32001, -0.79802, -0.19031)	(-278.40, 0.00, 125.27) (0.00023, 0.86812, -0.00021, 0.49635)	
(-277.97, 0.55, 125.02) (0.11840, 0.86001, 0.06736, 0.49176)	(-276.80, 0.32, 125.15) (-0.41654, -0.57539, 0.55709, -0.43018)	(-277.52, 0.32, 123.93) (0.12659, -0.78278, -0.16936, -0.58527)	(-275.70, 0.00, 124.87) (0.00018, 0.90946, -0.00025, 0.41580)	
(-275.32, 0.55, 124.55) (0.23556, 0.87842, 0.10738, 0.40169)	(-274.15, 0.32, 124.47) (0.42674, -0.57238, -0.51670, -0.47254)	(-275.08, 0.32, 123.39) (0.53078, 0.42577, -0.64290, 0.35167)	(-272.74, 0.00, 124.26) (0.00018, 0.91139, -0.00024, 0.41155)	
(-272.37, 0.55, 123.93) (0.20798, 0.88734, 0.09360, 0.40076)	(-271.19, 0.32, 123.84) (0.60756, 0.11139, -0.78163, 0.08668)	(-272.13, 0.32, 122.77) (-0.02368, 0.78894, 0.03034, 0.61326)	(-270.11, 0.00, 123.41) (0.00024, 0.89090, -0.00021, 0.45421)	
(-269.71, 0.55, 123.12) (0.05907, 0.88894, 0.02979, 0.45323)	(-268.53, 0.32, 123.14) (0.05306, -0.84746, -0.08641, -0.52109)	(-269.36, 0.32, 121.99) (0.51148, -0.18344, -0.83187, -0.11287)	(-267.34, 0.00, 122.05) (0.00023, 0.86983, -0.00021, 0.49335)	
(-266.91, 0.55, 121.79) (0.00023, 0.86983, -0.00021, 0.49335)	(-265.74, 0.32, 121.91) (0.44092, -0.39003, -0.77749, -0.22131)	(-266.47, 0.32, 120.70) (0.41886, 0.45976, -0.73839, 0.26067)	(-264.80, 0.00, 120.64) (0.00015, 0.85980, -0.00025, 0.51063)	
(-264.36, 0.55, 120.40) (0.08431, 0.85566, 0.04973, 0.50820)	(-263.19, 0.32, 120.58) (0.42062, 0.56499, -0.57914, 0.41044)	(-263.87, 0.32, 119.33) (-0.07683, 0.80216, 0.10568, 0.58264)	(-262.10, 0.00, 119.42) (0.00010, 0.82497, -0.00030, 0.56518)	
(-261.63, 0.55, 119.23) (0.17576, 0.80603, 0.12006, 0.55228)	(-260.50, 0.32, 119.56) (0.43673, -0.54446, -0.39992, -0.59405)	(-261.01, 0.32, 118.23) (0.70799, -0.18888, -0.64861, -0.20585)	(-258.96, 0.00, 118.46) (0.00009, 0.76366, -0.00031, 0.64562)	
(-258.47, 0.55, 118.38) (0.03638, 0.76279, 0.03037, 0.64491)	(-257.42, 0.32, 118.92) (0.68443, -0.04014, -0.72700, -0.03756)	(-257.65, 0.32, 117.52) (0.68029, 0.08906, -0.72264, 0.08407)	(-255.96, 0.00, 117.90) (0.00012, 0.72555, -0.00029, 0.68817)	
(-255.46, 0.55, 117.87) (0.00012, 0.72555, -0.00029, 0.68817)	(-254.48, 0.32, 118.53) (0.31700, 0.64391, -0.33436, 0.61081)	(-254.56, 0.32, 117.11) (0.39073, 0.59717, -0.41209, 0.56648)	(-252.85, 0.00, 117.57) (0.00015, 0.71202, -0.00027, 0.70216)	
(-252.35, 0.55, 117.56) (0.00015, 0.71202, -0.00027, 0.70216)	(-251.40, 0.32, 118.26) (0.27614, -0.65469, -0.27990, -0.64558)	(-251.42, 0.32, 116.84) (0.12125, -0.70134, -0.12283, -0.69161)	(-249.64, 0.00, 117.41) (0.00017, 0.70762, -0.00024, 0.70659)	
(-249.14, 0.55, 117.41) (0.00017, 0.70762, -0.00024, 0.70659)	(-248.19, 0.32, 118.11) (0.62270, -0.33449, -0.62357, -0.33395)	(-248.20, 0.32, 116.69) (0.51394, -0.48567, -0.51464, -0.48492)	(-245.99, 0.00, 117.33) (0.00019, 0.70601, -0.00022, 0.70820)	
(-245.49, 0.55, 117.33) (0.00019, 0.70601, -0.00022, 0.70820)	(-244.55, 0.32, 118.04) (0.59829, -0.37779, -0.59642, -0.37895)	(-244.55, 0.32, 116.62) (0.47229, -0.52611, -0.47080, -0.52773)	(-242.58, 0.00, 117.30) (0.00020, 0.70547, -0.00022, 0.70874)	
