0,1
RB6
STEER_HR
SolOn
SagOn
START
(-351.87, 0.01, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-351.37, 0.56, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-350.43, 0.33, 120.71) (0.61892, -0.34196, -0.61892, -0.34196)	(-350.43, 0.33, 119.29) (0.61779, -0.34399, -0.61780, -0.34399)	0,1118042
(-350.67, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-350.18, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-349.23, 0.33, 120.71) (0.62128, 0.33766, -0.62128, 0.33766)	(-349.23, 0.33, 119.29) (0.62238, 0.33561, -0.62239, 0.33561)	0,1184105
(-349.62, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-349.12, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-348.18, 0.33, 120.71) (0.12728, -0.69556, -0.12728, -0.69555)	(-348.18, 0.33, 119.29) (0.12500, -0.69597, -0.12500, -0.69597)	0,1248256
(-348.52, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-348.02, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-347.08, 0.33, 120.71) (-0.68730, 0.16619, 0.68730, 0.16619)	(-347.08, 0.33, 119.29) (-0.68675, 0.16845, 0.68675, 0.16845)	0,131389
(-347.36, 0.01, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-346.86, 0.56, 120.00) (-0.00045, 0.70711, 0.00045, 0.70710)	(-345.92, 0.33, 120.71) (0.47977, 0.51944, -0.47977, 0.51944)	(-345.92, 0.33, 119.29) (0.48147, 0.51786, -0.48148, 0.51786)	0,1356939
(-345.91, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-345.41, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-344.47, 0.33, 120.71) (-0.14610, -0.69185, 0.14610, -0.69185)	(-344.47, 0.33, 119.29) (-0.14838, -0.69137, 0.14838, -0.69136)	0,1437505
(-344.64, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-344.14, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-343.20, 0.33, 120.71) (-0.43684, 0.55603, 0.43684, 0.55603)	(-343.20, 0.33, 119.29) (-0.43501, 0.55747, 0.43501, 0.55747)	0,1490765
(-343.33, 0.01, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-342.83, 0.56, 120.00) (-0.00044, 0.70711, 0.00044, 0.70710)	(-341.89, 0.33, 120.71) (0.70155, -0.08847, -0.70155, -0.08847)	(-341.89, 0.33, 119.29) (0.70125, -0.09078, -0.70126, -0.09078)	0,1546253
(-341.97, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-341.47, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-340.52, 0.33, 120.71) (0.58769, 0.39322, -0.58769, 0.39322)	(-340.52, 0.33, 119.29) (0.58898, 0.39129, -0.58898, 0.39128)	0,1596049
(-340.56, 0.01, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-340.06, 0.56, 120.00) (-0.00043, 0.70711, 0.00043, 0.70710)	(-339.11, 0.33, 120.71) (-0.24958, -0.66160, 0.24958, -0.66159)	(-339.11, 0.33, 119.29) (-0.25176, -0.66077, 0.25176, -0.66077)	0,1643889
