0,2
RB6
STEER_HR
SolOn
SagOn
START
(-345.27, 0.00, 119.41) (0.00014, 0.83959, -0.00026, 0.54322)	(-344.82, 0.55, 119.20) (0.16316, 0.82358, 0.10522, 0.53294)	(-343.67, 0.32, 119.46) (0.36468, 0.61620, -0.38701, 0.58097)	(-344.25, 0.32, 118.17) (-0.39672, 0.59372, 0.42069, 0.55958)	
(-343.50, 0.00, 118.95) (0.00011, 0.79314, -0.00029, 0.60904)	(-343.02, 0.55, 118.82) (0.20539, 0.76609, 0.15735, 0.58836)	(-341.92, 0.32, 119.26) (0.32821, 0.55388, -0.25193, 0.72251)	(-342.29, 0.32, 117.89) (0.32498, -0.55524, -0.24892, -0.72397)	
(-341.45, 0.00, 118.86) (0.00012, 0.71189, -0.00031, 0.70229)	(-340.95, 0.55, 118.85) (0.18436, 0.68760, 0.18147, 0.67844)	(-340.00, 0.32, 119.55) (-0.50166, -0.41134, 0.29444, -0.70174)	(-340.01, 0.32, 118.13) (-0.24172, -0.48551, 0.14204, -0.82806)	
(-339.58, 0.00, 119.21) (0.00015, 0.61984, -0.00030, 0.78473)	(-339.09, 0.55, 119.33) (0.16057, 0.59868, 0.20281, 0.75807)	(-338.34, 0.32, 120.23) (0.47368, 0.33879, -0.20430, 0.78684)	(-338.01, 0.32, 118.85) (0.60817, 0.29625, -0.26220, 0.68820)	
(-337.83, 0.00, 119.97) (0.00018, 0.51570, -0.00028, 0.85677)	(-337.39, 0.55, 120.21) (0.13365, 0.49808, 0.22147, 0.82765)	(-336.89, 0.32, 121.28) (-0.31658, -0.26086, 0.09132, -0.90741)	(-336.22, 0.32, 120.02) (-0.83066, -0.13875, 0.23903, -0.48335)	
(-336.23, 0.00, 121.18) (0.00023, 0.40152, -0.00026, 0.91585)	(-335.86, 0.55, 121.52) (0.10414, 0.38778, 0.23679, 0.88471)	(-335.65, 0.32, 122.68) (-0.11408, 0.14983, 0.01712, 0.98196)	(-334.69, 0.32, 121.63) (0.88051, 0.06830, -0.13445, 0.44939)	
(-335.22, 0.00, 122.36) (0.00026, 0.31580, -0.00022, 0.94882)	(-334.92, 0.55, 122.76) (0.08199, 0.30498, 0.24536, 0.91655)	(-334.93, 0.32, 123.94) (0.98082, -0.01132, -0.05838, -0.18564)	(-333.79, 0.32, 123.09) (0.18538, 0.05839, -0.01131, 0.98087)	
(-334.59, 0.00, 123.62) (0.00029, 0.23891, -0.00017, 0.97104)	(-334.36, 0.55, 124.06) (0.06211, 0.23069, 0.25116, 0.93800)	(-334.55, 0.32, 125.22) (0.35033, -0.01934, 0.00697, 0.93640)	(-333.29, 0.32, 124.56) (0.80421, 0.01202, 0.01668, -0.59399)	
(-334.34, 0.00, 124.77) (0.00029, 0.15726, -0.00013, 0.98756)	(-334.18, 0.55, 125.24) (0.04098, 0.15183, 0.25547, 0.95394)	(-334.56, 0.32, 126.36) (0.52882, 0.08770, 0.05533, -0.84237)	(-333.21, 0.32, 125.92) (-0.98880, 0.01142, -0.10307, -0.10733)	
(-334.33, 0.00, 126.00) (0.00030, 0.06193, -0.00010, 0.99808)	(-334.26, 0.55, 126.50) (0.01631, 0.05974, 0.25822, 0.96410)	(-334.85, 0.32, 127.52) (-0.97302, -0.02359, -0.19710, 0.11759)	(-333.44, 0.32, 127.35) (0.75123, -0.12767, 0.15200, 0.62949)	
(-334.57, 0.00, 127.31) (0.00030, -0.04190, -0.00008, 0.99912)	(-334.61, 0.55, 127.81) (-0.01055, -0.04055, 0.25852, 0.96510)	(-335.40, 0.32, 128.69) (0.74696, -0.18629, 0.23396, 0.59381)	(-333.98, 0.32, 128.81) (-0.41123, 0.26997, -0.12867, -0.86107)	
(-335.18, 0.00, 128.77) (0.00031, -0.16478, -0.00006, 0.98633)	(-335.34, 0.55, 129.24) (-0.04235, -0.15924, 0.25523, 0.95274)	(-336.32, 0.32, 129.91) (-0.50835, 0.34391, -0.23128, -0.75486)	(-334.98, 0.32, 130.37) (0.56587, -0.32475, 0.25749, 0.71276)	
(-336.09, 0.00, 130.05) (0.00032, -0.28311, -0.00003, 0.95909)	(-336.36, 0.55, 130.47) (-0.07296, -0.27354, 0.24820, 0.92642)	(-337.47, 0.32, 130.87) (0.09962, -0.51816, 0.06062, 0.84730)	(-336.28, 0.32, 131.65) (0.54358, -0.40227, 0.33217, 0.65754)	
(-337.46, 0.00, 131.23) (0.00033, -0.41285, 0.00000, 0.91080)	(-337.83, 0.55, 131.56) (-0.10654, -0.39887, 0.23574, 0.87976)	(-339.01, 0.32, 131.65) (0.00375, 0.63451, 0.00343, -0.77290)	(-338.07, 0.32, 132.71) (-0.70662, 0.25740, -0.57996, -0.31316)	
(-338.99, 0.00, 131.99) (0.00033, -0.52755, 0.00004, 0.84952)	(-339.43, 0.55, 132.22) (-0.13622, -0.50966, 0.21991, 0.82057)	(-340.59, 0.32, 132.00) (0.20629, 0.69537, 0.22037, -0.65219)	(-339.97, 0.32, 133.27) (0.67505, -0.11820, 0.71981, 0.11048)	
(-340.88, 0.00, 132.40) (0.00032, -0.64632, 0.00008, 0.76306)	(-341.38, 0.55, 132.49) (-0.12328, -0.63446, 0.14601, 0.74897)	(-342.42, 0.32, 131.94) (-0.15325, -0.75972, -0.19401, 0.60142)	(-342.19, 0.32, 133.34) (-0.52950, -0.40868, -0.66917, 0.32375)	
(-342.75, 0.00, 132.44) (0.00028, -0.72135, 0.00014, 0.69257)	(-343.25, 0.55, 132.42) (0.02057, -0.72106, -0.01934, 0.69230)	(-344.16, 0.32, 131.68) (0.21830, 0.67262, 0.21850, -0.67245)	(-344.22, 0.32, 133.09) (0.38776, 0.59129, 0.38800, -0.59117)	
